'Gewässer';'Wasserkörper';'Messstelle';'Aggregierte Messstellen';'Stromkilometer';'Parameter';'Messwert';'Einheit';'Messwerttyp';'Medium';'Messwertart';'Messvorgang';'Datum';'Bezugsjahr';'Zeit';'Datum bis';'Zeit bis';'Status';'Analysemethode';'Bemerkung (Datenausgabe)';'zusätzliche Informationen'
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';13,7;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';13.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';13,8;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';14.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';11,7;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';15.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';11,2;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';16.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';17,2;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';17.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';18,6;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';18.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';18,7;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';19.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';19,2;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';20.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';19,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';21.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';20,0;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';22.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';20,4;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';23.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';21,4;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';24.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';21,4;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';25.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';20,3;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';26.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';20,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';27.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';19,4;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';28.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';20,2;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';29.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';21,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';30.04.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';22,2;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';01.05.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';22,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';02.05.2012;;;;;'freigegeben';'keine Angabe';
